raceid,HasGateTrigger (3/3),uuid,Updated At,HUMAN_TRIGGER
2025040207605,222.84,T076D0C0,2025-11-30 23:20:28.673387+00:00,
2025040207607,194.24,T076D0C0,2025-11-30 21:20:30.485118+00:00,
2025040207611,216.84,T076D0C0,2025-11-30 18:48:24.854198+00:00,
2025040301703,178.04,T017D0C0,2025-11-30 15:11:16.465127+00:00,
2025040301704,40.04,T017D0C0,2025-11-30 16:34:16.051304+00:00,
2025040301706,171.64,T017D0C0,2025-11-30 16:01:24.147572+00:00,
2025040301707,184.24,T017D0C0,2025-11-30 15:32:12.621898+00:00,
2025040301708,194.04,T017D0C0,2025-11-30 16:32:00.092560+00:00,
2025040301709,167.44,T017D0C0,2025-11-30 22:33:26.476439+00:00,
2025040301710,201.84,T017D0C0,2025-11-30 14:03:37.817676+00:00,
2025040304501,39.84,T045D0C0,2025-11-29 15:26:43.149269+00:00,
2025040304502,17.04,T045D0C0,2025-11-29 14:54:26.151415+00:00,
2025040304503,202.84,T045D0C0,2025-11-29 15:20:11.106552+00:00,
2025040304504,26.84,T045D0C0,2025-11-29 16:18:25.814996+00:00,
2025040304505,4.44,T045D0C0,2025-11-29 16:45:18.389270+00:00,
2025040304506,30.44,T045D0C0,2025-11-29 15:45:28.486448+00:00,
2025040304507,225.04,T045D0C0,2025-11-29 14:45:26.778669+00:00,
2025040304508,216.64,T045D0C0,2025-11-29 15:48:11.518851+00:00,
2025040304509,31.44,T045D0C0,2025-11-29 16:46:35.119278+00:00,
2025040304510,45.24,T045D0C0,2025-11-29 16:27:57.025517+00:00,
2025040304511,2.24,T045D0C0,2025-11-29 16:11:36.681472+00:00,
2025040304512,25.84,T045D0C0,2025-11-29 14:57:58.439751+00:00,
2025040305401,200.04,T054D0C0,2025-11-30 10:12:53.053182+00:00,
2025040305402,130.24,T054D0C0,2025-11-30 06:30:21.458774+00:00,
2025040305403,144.24,T054D0C0,2025-11-30 10:24:45.088703+00:00,
2025040305405,211.04,T054D0C0,2025-11-30 07:20:50.461384+00:00,
2025040305409,33.84,T054D0C0,2025-11-30 06:56:12.931156+00:00,
2025040400104,197.04,T001D0C0,2025-11-30 07:22:36.609717+00:00,
2025040400106,184.84,T001D0C0,2025-11-30 08:54:45.622088+00:00,
2025040400108,41.04,T001D0C0,2025-11-30 12:30:19.136352+00:00,
2025040400109,139.44,T001D0C0,2025-12-01 00:21:01.829412+00:00,
2025040400110,10.04,T001D0C0,2025-11-30 14:54:54.299894+00:00,
2025040400111,38.24,T001D0C0,2025-11-30 21:43:53.547352+00:00,
2025040400301,34.04,T003D0C0,2025-11-30 05:56:40.655104+00:00,
2025040400302,18.84,T003D0C0,2025-11-30 23:13:26.865749+00:00,
2025040400307,38.64,T003D0C0,2025-11-30 18:28:10.738209+00:00,
2025040400309,45.24,T003D0C0,2025-11-30 20:01:55.406041+00:00,
2025040400310,14.04,T003D0C0,2025-11-30 14:46:09.417360+00:00,
2025040400311,27.24,T003D0C0,2025-11-30 15:15:25.076559+00:00,
2025040402002,40.04,T020D0C0,2025-11-30 13:06:57.154516+00:00,
2025040402003,42.24,T020D0C0,2025-11-30 09:55:56.340308+00:00,
2025040402005,33.64,T020D0C0,2025-11-30 05:34:11.170467+00:00,
2025040402006,142.24,T020D0C0,2025-11-30 12:08:30.966399+00:00,
2025040402008,69.64,T020D0C0,2025-11-30 18:04:16.447143+00:00,
2025040402009,15.84,T020D0C0,2025-11-30 06:31:12.780104+00:00,
2025040402010,166.04,T020D0C0,2025-11-30 10:17:29.734303+00:00,
2025040402012,265.84,T020D0C0,2025-11-30 12:37:55.996702+00:00,
2025040405502,173.44,T055D0C0,2025-11-30 17:57:26.784431+00:00,
2025040501902,19.24,T019D0C0,2025-11-30 14:51:50.518896+00:00,
2025040501903,14.84,T019D0C0,2025-11-30 18:05:46.801451+00:00,
2025040501904,19.44,T019D0C0,2025-11-30 18:21:47.862812+00:00,
2025040501906,30.84,T019D0C0,2025-11-30 13:36:35.162220+00:00,
2025040501910,12.64,T019D0C0,2025-11-30 09:01:21.445379+00:00,
2025040505506,1406.24,T055D0C0,2025-11-30 06:31:01.072413+00:00,
2025040505509,246.44,T055D0C0,2025-11-30 10:22:47.909813+00:00,
2025040505511,125.44,T055D0C0,2025-11-30 16:27:09.932510+00:00,
2025040600302,25.44,T003D0C0,2025-11-30 22:10:50.939947+00:00,
2025040600303,26.84,T003D0C0,2025-11-30 18:03:02.289899+00:00,
2025040600304,4.64,T003D0C0,2025-11-30 23:44:56.505567+00:00,
2025040600306,11.64,T003D0C0,2025-11-30 12:04:33.839477+00:00,
2025040600311,16.84,T003D0C0,2025-11-30 15:37:46.400651+00:00,
2025040601701,152.64,T017D0C0,2025-11-30 23:02:59.826233+00:00,
2025040601704,149.44,T017D0C0,2025-11-30 05:50:26.745523+00:00,
2025040601706,102.04,T017D0C0,2025-11-30 06:52:39.658624+00:00,
2025040601707,270.64,T017D0C0,2025-11-30 22:18:18.242178+00:00,
2025040601709,226.44,T017D0C0,2025-11-30 21:19:38.028128+00:00,
2025040601710,59.64,T017D0C0,2025-11-30 15:19:50.198726+00:00,
2025040601712,45.84,T017D0C0,2025-11-30 14:57:12.458636+00:00,
2025040605501,167.24,T055D0C0,2025-11-30 09:06:45.117414+00:00,
2025040605503,40.64,T055D0C0,2025-11-30 09:13:20.959952+00:00,
2025040605506,193.64,T055D0C0,2025-11-30 21:14:46.558551+00:00,
2025040700312,43.04,T003D0C0,2025-11-30 14:02:59.777404+00:00,
2025040700701,1502.04,T007D0C0,2025-11-30 16:09:47.986258+00:00,
2025040701701,90.04,T017D0C0,2025-11-30 22:27:18.573544+00:00,
2025040701702,49.04,T017D0C0,2025-11-30 20:30:26.759436+00:00,
2025040701704,189.64,T017D0C0,2025-11-30 13:25:00.461229+00:00,
2025040701705,91.24,T017D0C0,2025-11-30 06:59:57.079618+00:00,
2025040701707,210.84,T017D0C0,2025-11-30 18:26:23.256990+00:00,
2025040701709,201.24,T017D0C0,2025-11-30 22:10:44.911113+00:00,
2025040701710,237.24,T017D0C0,2025-11-30 20:36:14.575575+00:00,
2025040704501,37.04,T045D0C0,2025-11-29 15:52:15.141431+00:00,
2025040704502,155.64,T045D0C0,2025-11-29 15:11:42.678008+00:00,
2025040704503,67.44,T045D0C0,2025-11-29 15:05:01.334320+00:00,
2025040704504,70.44,T045D0C0,2025-11-29 16:42:51.861452+00:00,
2025040704505,178.24,T045D0C0,2025-11-29 15:03:19.329359+00:00,
2025040704506,65.04,T045D0C0,2025-11-29 15:09:10.830349+00:00,
2025040704507,64.64,T045D0C0,2025-11-29 15:52:56.622313+00:00,
2025040704508,88.44,T045D0C0,2025-11-29 16:46:54.119470+00:00,
2025040704509,65.24,T045D0C0,2025-11-29 16:38:04.401353+00:00,
2025040704510,226.04,T045D0C0,2025-11-29 15:44:50.920076+00:00,
2025040704511,66.24,T045D0C0,2025-11-29 14:48:11.913871+00:00,
2025040704512,43.04,T045D0C0,2025-11-29 16:55:09.692993+00:00,
2025040705507,22.04,T055D0C0,2025-11-30 14:45:26.091620+00:00,
2025040705508,47.24,T055D0C0,2025-11-30 07:49:29.288269+00:00,
2025040800104,10.44,T001D0C0,2025-11-30 14:53:59.316599+00:00,
2025040800105,112.04,T001D0C0,2025-11-30 15:37:33.203064+00:00,
2025040800106,16.04,T001D0C0,2025-11-30 19:28:54.344902+00:00,
2025040800107,0.84,T001D0C0,2025-11-30 10:45:05.972866+00:00,
2025040800109,31.24,T001D0C0,2025-11-30 18:01:35.742651+00:00,
2025040800110,5.64,T001D0C0,2025-12-01 00:18:22.557149+00:00,
2025040800601,88.24,T006D0C0,2025-11-30 22:29:21.099390+00:00,
2025040800602,34.64,T006D0C0,2025-11-30 22:07:04.119425+00:00,
2025040800605,12.04,T006D0C0,2025-11-30 08:54:00.631991+00:00,
2025040800607,6.24,T006D0C0,2025-11-30 06:54:42.078053+00:00,
2025040801704,29.24,T017D0C0,2025-11-30 21:46:57.604922+00:00,
2025040900112,31.84,T001D0C0,2025-11-30 13:15:47.164942+00:00,
2025040900703,10.04,T007D0C0,2025-11-30 20:17:25.149148+00:00,
2025040900706,12.04,T007D0C0,2025-11-30 09:15:55.987510+00:00,
2025040900709,40.24,T007D0C0,2025-11-30 16:57:22.510748+00:00,
2025040900710,36.24,T007D0C0,2025-11-30 15:16:39.585298+00:00,
2025040901711,161.64,T017D0C0,2025-11-30 17:51:41.726335+00:00,
2025040901904,82.84,T019D0C0,2025-11-30 11:20:40.181497+00:00,
2025040901907,150.64,T019D0C0,2025-11-30 19:02:22.322608+00:00,
2025040901909,26.84,T019D0C0,2025-11-30 18:39:30.779043+00:00,
2025040901912,11.04,T019D0C0,2025-11-30 08:01:15.040092+00:00,
2025040902001,31.64,T020D0C0,2025-11-30 23:53:33.704130+00:00,
2025040902002,46.04,T020D0C0,2025-11-30 13:24:50.383544+00:00,
2025040902003,33.24,T020D0C0,2025-11-30 20:39:27.455604+00:00,
2025040902004,15.44,T020D0C0,2025-11-30 19:48:13.835353+00:00,
2025040902005,24.44,T020D0C0,2025-11-30 08:51:18.687814+00:00,
2025040902006,46.04,T020D0C0,2025-11-30 19:13:52.964852+00:00,
2025040902007,13.04,T020D0C0,2025-11-30 09:31:36.237295+00:00,
2025040902008,69.84,T020D0C0,2025-11-30 23:19:54.884849+00:00,
2025040902009,226.04,T020D0C0,2025-11-30 06:48:41.318337+00:00,
2025040902010,1.04,T020D0C0,2025-11-30 13:01:29.887533+00:00,
2025040902011,35.24,T020D0C0,2025-11-30 07:23:42.307086+00:00,
2025040902012,10.04,T020D0C0,2025-11-30 09:40:38.351992+00:00,
2025040907605,46.24,T076D0C0,2025-11-30 23:43:30.678073+00:00,
2025041000712,21.24,T007D0C0,2025-11-30 23:47:34.895442+00:00,
2025041001701,50.64,T017D0C0,2025-11-30 23:06:36.084225+00:00,
2025041001702,61.24,T017D0C0,2025-11-30 06:47:14.412734+00:00,
2025041001703,52.24,T017D0C0,2025-11-30 18:37:29.586501+00:00,
2025041001704,197.24,T017D0C0,2025-11-30 18:33:13.402150+00:00,
2025041001705,207.24,T017D0C0,2025-11-30 15:05:07.875784+00:00,
2025041001706,52.24,T017D0C0,2025-11-30 15:06:17.362746+00:00,
2025041001707,42.24,T017D0C0,2025-11-30 23:19:10.747514+00:00,
2025041001708,67.24,T017D0C0,2025-11-30 15:22:05.161248+00:00,
2025041001709,201.64,T017D0C0,2025-11-30 05:36:32.236727+00:00,
2025041004501,32.64,T045D0C0,2025-11-29 14:30:28.251160+00:00,
2025041004502,7.24,T045D0C0,2025-11-29 15:20:20.829581+00:00,
2025041004503,208.04,T045D0C0,2025-11-29 14:33:31.995393+00:00,
2025041004504,220.04,T045D0C0,2025-11-29 15:17:59.452611+00:00,
2025041004505,0.24,T045D0C0,2025-11-29 16:52:14.084517+00:00,
2025041004506,37.44,T045D0C0,2025-11-29 16:44:14.306943+00:00,
2025041004507,223.24,T045D0C0,2025-11-29 15:34:12.761516+00:00,
2025041004508,45.64,T045D0C0,2025-11-29 14:37:47.465215+00:00,
2025041004509,223.04,T045D0C0,2025-11-29 15:08:27.606514+00:00,
2025041004510,43.24,T045D0C0,2025-11-29 15:21:46.403186+00:00,
2025041004511,238.04,T045D0C0,2025-11-29 15:33:06.158060+00:00,
2025041004512,46.24,T045D0C0,2025-11-29 14:28:56.932696+00:00,
2025041005401,208.04,T054D0C0,2025-11-30 07:07:55.669156+00:00,
2025041005402,166.24,T054D0C0,2025-11-30 10:06:34.683287+00:00,
2025041005403,86.24,T054D0C0,2025-11-30 11:17:56.764071+00:00,
2025041005405,86.84,T054D0C0,2025-11-30 06:52:18.896441+00:00,
2025041005409,214.24,T054D0C0,2025-11-30 09:21:06.009439+00:00,
2025041005410,186.64,T054D0C0,2025-11-30 05:30:44.450914+00:00,
2025041005411,14.24,T054D0C0,2025-11-30 12:01:41.249486+00:00,
2025041500301,28.24,T003D0C0,2025-11-30 19:36:27.851081+00:00,
2025041500302,56.04,T003D0C0,2025-11-30 11:15:09.307803+00:00,
2025041500304,203.04,T003D0C0,2025-11-30 18:37:11.579107+00:00,
2025041500311,22.04,T003D0C0,2025-11-30 19:29:39.486671+00:00,
2025041500312,34.04,T003D0C0,2025-11-30 16:27:12.995888+00:00,
2025041501703,49.04,T017D0C0,2025-11-30 15:40:06.494514+00:00,
2025041501706,62.04,T017D0C0,2025-11-30 13:55:48.011164+00:00,
2025041501707,4.24,T017D0C0,2025-11-30 18:53:04.905434+00:00,
2025041501709,43.24,T017D0C0,2025-11-30 06:37:00.891171+00:00,
2025041600101,34.24,T001D0C0,2025-11-30 21:47:50.455237+00:00,
2025041600703,22.04,T007D0C0,2025-11-30 19:11:43.347778+00:00,
2025041600706,44.64,T007D0C0,2025-11-30 23:54:43.788789+00:00,
2025041600707,25.84,T007D0C0,2025-11-30 15:08:18.786710+00:00,
2025041600708,20.84,T007D0C0,2025-11-30 11:49:46.405334+00:00,
2025041601711,100.04,T017D0C0,2025-11-30 13:22:07.126934+00:00,
2025041601902,152.64,T019D0C0,2025-11-30 14:05:31.064872+00:00,
2025041601903,106.64,T019D0C0,2025-11-30 21:25:08.995888+00:00,
2025041601905,21.04,T019D0C0,2025-11-30 09:38:19.105702+00:00,
2025041601906,33.84,T019D0C0,2025-11-30 15:34:07.722725+00:00,
2025041602001,46.04,T020D0C0,2025-11-30 22:13:27.168430+00:00,
2025041602002,24.64,T020D0C0,2025-11-30 15:44:18.130564+00:00,
2025041602004,33.24,T020D0C0,2025-11-30 08:29:47.352075+00:00,
2025041602005,46.64,T020D0C0,2025-11-30 11:01:26.588483+00:00,
2025041602006,43.44,T020D0C0,2025-11-30 08:15:10.746847+00:00,
2025041602008,208.24,T020D0C0,2025-11-30 13:39:48.711552+00:00,
2025041602009,40.24,T020D0C0,2025-11-30 06:50:42.580048+00:00,
2025041602010,9.24,T020D0C0,2025-11-30 06:02:23.871459+00:00,
2025041602012,172.04,T020D0C0,2025-11-30 11:44:21.746844+00:00,
2025041607602,235.04,T076D0C0,2025-11-30 12:54:02.138041+00:00,
2025041607606,171.84,T076D0C0,2025-11-30 20:27:25.465609+00:00,
2025041607608,124.24,T076D0C0,2025-11-30 16:43:49.894083+00:00,
2025041607609,165.84,T076D0C0,2025-11-30 12:47:38.122178+00:00,
2025041700102,37.24,T001D0C0,2025-11-30 10:55:30.854705+00:00,
2025041700103,201.44,T001D0C0,2025-11-30 09:08:40.697803+00:00,
2025041700104,183.04,T001D0C0,2025-11-30 17:50:05.016518+00:00,
2025041700106,214.04,T001D0C0,2025-12-01 00:24:12.643702+00:00,
2025041700107,82.44,T001D0C0,2025-11-30 14:16:57.195201+00:00,
2025041700108,40.64,T001D0C0,2025-11-30 11:09:51.489193+00:00,
2025041700109,205.04,T001D0C0,2025-11-30 16:30:58.610663+00:00,
2025041700110,154.04,T001D0C0,2025-11-30 23:12:46.786916+00:00,
2025041700301,45.84,T003D0C0,2025-11-30 12:07:41.147310+00:00,
2025041700310,15.24,T003D0C0,2025-11-30 22:25:50.718267+00:00,
2025041700710,17.04,T007D0C0,2025-11-30 07:51:18.308140+00:00,
2025041700711,19.64,T007D0C0,2025-11-30 05:15:50.109412+00:00,
2025041700712,197.64,T007D0C0,2025-11-30 06:11:55.706825+00:00,
2025041701702,167.24,T017D0C0,2025-11-30 18:06:21.353926+00:00,
2025041701704,55.24,T017D0C0,2025-11-30 22:12:22.834071+00:00,
2025041701706,194.24,T017D0C0,2025-11-30 19:29:18.697442+00:00,
2025041701708,114.64,T017D0C0,2025-11-30 06:57:04.438193+00:00,
2025041704501,23.84,T045D0C0,2025-11-29 16:02:15.219883+00:00,
2025041704503,62.84,T045D0C0,2025-11-29 14:26:20.324154+00:00,
2025041704504,226.04,T045D0C0,2025-11-29 15:10:15.129004+00:00,
2025041704505,196.64,T045D0C0,2025-11-29 15:01:53.318777+00:00,
2025041704506,41.64,T045D0C0,2025-11-29 16:14:25.264544+00:00,
2025041704508,229.04,T045D0C0,2025-11-29 16:07:58.931644+00:00,
2025041704509,208.04,T045D0C0,2025-11-29 15:46:59.613610+00:00,
2025041704510,220.24,T045D0C0,2025-11-29 14:52:10.454408+00:00,
2025041704511,62.84,T045D0C0,2025-11-29 14:58:14.658296+00:00,
2025041704512,215.84,T045D0C0,2025-11-29 16:31:13.531272+00:00,
2025041705403,64.24,T054D0C0,2025-11-30 08:03:37.884667+00:00,
2025041705404,262.04,T054D0C0,2025-11-30 05:21:11.172248+00:00,
2025041705405,133.24,T054D0C0,2025-11-30 12:10:26.660765+00:00,
2025041705410,225.44,T054D0C0,2025-11-30 09:27:59.345743+00:00,
2025041705412,267.24,T054D0C0,2025-11-30 12:34:11.239292+00:00,
2025041800312,43.24,T003D0C0,2025-11-30 23:49:47.717110+00:00,
2025041805501,52.04,T055D0C0,2025-11-30 10:50:39.364925+00:00,
2025041900101,57.64,T001D0C0,2025-11-30 23:09:08.876301+00:00,
2025041900102,33.04,T001D0C0,2025-11-30 06:55:31.211519+00:00,
2025041900103,29.64,T001D0C0,2025-11-30 12:46:56.768598+00:00,
2025041900104,28.64,T001D0C0,2025-11-30 06:51:00.222962+00:00,
2025041900105,67.84,T001D0C0,2025-11-30 07:39:22.074644+00:00,
2025041900106,43.64,T001D0C0,2025-11-30 07:29:38.342518+00:00,
2025041900112,161.64,T001D0C0,2025-11-30 07:03:33.923286+00:00,
2025041901901,26.04,T019D0C0,2025-11-30 06:44:59.428561+00:00,
2025041901902,25.04,T019D0C0,2025-11-30 20:09:18.164148+00:00,
2025041901903,52.04,T019D0C0,2025-11-30 19:06:12.263137+00:00,
2025041901904,43.04,T019D0C0,2025-11-30 11:50:36.244189+00:00,
2025041901909,14.24,T019D0C0,2025-11-30 09:40:23.568865+00:00,
2025041901910,16.04,T019D0C0,2025-11-30 16:29:09.400136+00:00,
2025041905505,35.24,T055D0C0,2025-11-30 09:55:37.308426+00:00,
2025041905506,142.04,T055D0C0,2025-11-30 09:02:28.276767+00:00,
2025041905512,152.44,T055D0C0,2025-11-30 21:51:34.539387+00:00,
2025042000305,34.04,T003D0C0,2025-11-30 20:17:22.513145+00:00,
2025042000307,8.64,T003D0C0,2025-11-30 11:55:24.113965+00:00,
2025042000309,179.44,T003D0C0,2025-11-30 17:50:00.233913+00:00,
2025042002901,1068.04,T029D0C0,2025-11-30 12:12:53.484287+00:00,
2025042002902,113.04,T029D0C0,2025-11-30 18:35:17.184416+00:00,
2025042002904,21.04,T029D0C0,2025-11-30 09:26:23.400041+00:00,
2025042002906,18.04,T029D0C0,2025-11-30 18:11:54.738684+00:00,
2025042002907,31.64,T029D0C0,2025-11-30 07:14:28.880216+00:00,
2025042002908,222.24,T029D0C0,2025-11-30 13:07:33.095761+00:00,
2025042002909,29.24,T029D0C0,2025-11-30 11:12:57.410752+00:00,
2025042100310,38.64,T003D0C0,2025-11-30 17:45:17.499596+00:00,
2025042100311,169.04,T003D0C0,2025-11-30 21:55:27.627550+00:00,
2025042101701,46.04,T017D0C0,2025-11-30 15:28:41.355452+00:00,
2025042101702,122.64,T017D0C0,2025-11-30 20:59:32.581525+00:00,
2025042101704,102.44,T017D0C0,2025-11-30 18:46:00.582989+00:00,
2025042101705,54.24,T017D0C0,2025-11-30 14:32:34.606924+00:00,
2025042101707,1126.24,T017D0C0,2025-11-30 21:36:47.412203+00:00,
2025042101709,32.44,T017D0C0,2025-11-30 20:11:13.081819+00:00,
2025042102001,205.64,T020D0C0,2025-11-30 19:37:29.486741+00:00,
2025042102002,181.84,T020D0C0,2025-11-30 20:42:52.182888+00:00,
2025042102003,17.64,T020D0C0,2025-11-30 10:36:19.043579+00:00,
2025042102004,8.24,T020D0C0,2025-11-30 15:56:22.199856+00:00,
2025042102005,171.24,T020D0C0,2025-11-30 06:22:30.127448+00:00,
2025042102007,253.04,T020D0C0,2025-11-30 10:27:43.612409+00:00,
2025042102009,232.04,T020D0C0,2025-11-30 08:46:09.633208+00:00,
2025042102010,226.04,T020D0C0,2025-11-30 06:19:27.244184+00:00,
2025042102011,253.04,T020D0C0,2025-11-30 13:18:44.780937+00:00,
2025042102012,225.84,T020D0C0,2025-11-30 23:05:10.821052+00:00,
2025042102910,212.44,T029D0C0,2025-11-30 09:08:57.081978+00:00,
2025042102912,220.04,T029D0C0,2025-11-30 07:41:16.114503+00:00,
2025042104501,190.84,T045D0C0,2025-11-29 15:36:11.703865+00:00,
2025042104502,70.84,T045D0C0,2025-11-29 16:38:17.126467+00:00,
2025042104503,211.04,T045D0C0,2025-11-29 16:10:24.870812+00:00,
2025042104504,213.04,T045D0C0,2025-11-29 15:37:33.216393+00:00,
2025042104505,226.04,T045D0C0,2025-11-28 09:16:16.026334+00:00,
2025042104506,220.84,T045D0C0,2025-11-29 14:51:44.467749+00:00,
2025042104507,220.04,T045D0C0,2025-11-29 15:30:42.761684+00:00,
2025042104508,84.24,T045D0C0,2025-11-29 14:26:12.147805+00:00,
2025042104509,197.84,T045D0C0,2025-11-29 14:22:48.740149+00:00,
2025042201701,91.04,T017D0C0,2025-11-30 07:05:38.159518+00:00,
2025042201702,18.84,T017D0C0,2025-11-30 21:00:45.019941+00:00,
2025042201703,30.44,T017D0C0,2025-11-30 23:27:35.895590+00:00,
2025042201705,23.84,T017D0C0,2025-11-30 21:09:09.283249+00:00,
2025042201709,30.64,T017D0C0,2025-11-30 15:15:30.890678+00:00,
2025042201710,35.04,T017D0C0,2025-11-30 21:24:32.105489+00:00,
2025042201711,34.24,T017D0C0,2025-11-30 14:01:53.197627+00:00,
2025042300702,168.44,T007D0C0,2025-11-30 12:08:14.253454+00:00,
2025042300703,26.44,T007D0C0,2025-11-30 23:51:43.170408+00:00,
2025042300704,42.64,T007D0C0,2025-11-30 09:56:28.969682+00:00,
2025042300706,43.04,T007D0C0,2025-11-30 05:33:20.997601+00:00,
2025042300707,34.44,T007D0C0,2025-11-30 21:59:03.103126+00:00,
2025042300708,55.24,T007D0C0,2025-11-30 05:45:39.768106+00:00,
2025042301712,40.24,T017D0C0,2025-11-30 16:44:24.484360+00:00,
2025042302001,19.44,T020D0C0,2025-11-30 14:10:50.176904+00:00,
2025042302003,10.04,T020D0C0,2025-11-30 05:42:24.077187+00:00,
2025042302005,4.64,T020D0C0,2025-11-30 22:51:36.940015+00:00,
2025042302007,50.24,T020D0C0,2025-11-30 14:15:04.649266+00:00,
2025042302008,21.84,T020D0C0,2025-11-30 09:57:53.045508+00:00,
2025042302009,187.24,T020D0C0,2025-11-30 13:09:40.721609+00:00,
2025042302010,182.24,T020D0C0,2025-11-30 13:57:22.179325+00:00,
2025042302012,37.64,T020D0C0,2025-11-30 07:13:04.457375+00:00,
2025042307605,112.84,T076D0C0,2025-11-30 23:10:34.009839+00:00,
2025042307607,131.44,T076D0C0,2025-11-30 18:43:55.970782+00:00,
2025042307608,195.64,T076D0C0,2025-11-30 12:06:12.283083+00:00,
2025042307611,210.64,T076D0C0,2025-11-30 22:03:17.952988+00:00,
2025042400711,191.84,T007D0C0,2025-11-30 10:43:39.355686+00:00,
2025042400712,42.44,T007D0C0,2025-11-30 21:55:23.659256+00:00,
2025042401701,207.04,T017D0C0,2025-11-30 23:47:04.900953+00:00,
2025042401702,197.44,T017D0C0,2025-11-30 14:37:41.222128+00:00,
2025042401703,8.84,T017D0C0,2025-11-30 06:07:38.545908+00:00,
2025042401707,89.24,T017D0C0,2025-11-30 20:40:05.012211+00:00,
2025042401708,157.04,T017D0C0,2025-11-30 06:10:01.894090+00:00,
2025042401709,67.04,T017D0C0,2025-11-30 13:43:59.339060+00:00,
2025042401710,163.04,T017D0C0,2025-11-30 15:20:50.726497+00:00,
2025042401712,136.84,T017D0C0,2025-11-30 15:46:01.212823+00:00,
2025042401901,91.04,T019D0C0,2025-11-30 19:40:14.456109+00:00,
2025042401902,130.64,T019D0C0,2025-11-30 17:40:50.471612+00:00,
2025042401904,220.04,T019D0C0,2025-11-30 08:37:50.155793+00:00,
2025042401905,78.24,T019D0C0,2025-11-30 18:53:51.056530+00:00,
2025042401906,216.04,T019D0C0,2025-11-30 07:43:40.060297+00:00,
2025042401907,40.04,T019D0C0,2025-11-30 14:03:44.587718+00:00,
2025042402001,53.44,T020D0C0,2025-11-30 20:22:19.985862+00:00,
2025042402005,164.44,T020D0C0,2025-11-30 14:21:51.844151+00:00,
2025042402008,48.64,T020D0C0,2025-11-30 23:37:32.228500+00:00,
2025042402009,100.84,T020D0C0,2025-11-30 13:44:25.061192+00:00,
2025042402010,49.44,T020D0C0,2025-11-30 20:15:14.488645+00:00,
2025042404501,34.04,T045D0C0,2025-11-29 15:33:47.227714+00:00,
2025042404503,17.44,T045D0C0,2025-11-29 15:46:48.449734+00:00,
2025042404504,200.64,T045D0C0,2025-11-29 15:23:46.120936+00:00,
2025042404505,214.04,T045D0C0,2025-11-29 14:46:16.383459+00:00,
2025042404506,37.04,T045D0C0,2025-11-29 16:26:33.492089+00:00,
2025042404507,37.04,T045D0C0,2025-11-29 14:50:47.622486+00:00,
2025042404508,27.44,T045D0C0,2025-11-29 15:10:14.112222+00:00,
2025042404509,220.04,T045D0C0,2025-11-29 15:10:22.737188+00:00,
2025042404510,210.24,T045D0C0,2025-11-29 15:32:33.038187+00:00,
2025042404511,217.04,T045D0C0,2025-11-29 14:37:21.967283+00:00,
2025042404512,214.04,T045D0C0,2025-11-29 16:44:32.524400+00:00,
2025042405401,106.84,T054D0C0,2025-11-30 10:03:13.050550+00:00,
2025042405404,139.04,T054D0C0,2025-11-30 09:10:07.354695+00:00,
2025042405410,248.24,T054D0C0,2025-11-30 07:45:04.465988+00:00,
2025042405411,244.04,T054D0C0,2025-11-30 10:16:04.858442+00:00,
2025042500301,130.24,T003D0C0,2025-11-30 23:07:57.771780+00:00,
2025042500303,23.64,T003D0C0,2025-11-30 18:30:59.320663+00:00,
2025042500306,154.84,T003D0C0,2025-11-30 21:37:55.775369+00:00,
2025042500307,15.04,T003D0C0,2025-11-30 14:23:18.835850+00:00,
